dept_name,dept,course_code,course_name,track_name,course_type,course_description,source_url,record_id,crawled_at,course_code_norm,course_track_id,missing_fields
AI컴퓨팅학과,aic,CS50700,인공지능 및 기계학습,대학원 과정 (Graduate),Elective,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0028__course_001,2026-05-26T13:24:53.541543+00:00,CS50700,39ad50fcede6cd37,course_description
AI컴퓨팅학과,aic,CS59900,컴퓨팅 특강 <리소스 효율적 AI 연구>,대학원 과정 (Graduate),Elective,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0029__course_001,2026-05-26T13:24:53.541543+00:00,CS59900,b6384309c11ba6d6,course_description
AI컴퓨팅학과,aic,CS50804,인간과 컴퓨터 상호작용,대학원 과정 (Graduate),Elective,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0030__course_001,2026-05-26T13:24:53.541543+00:00,CS50804,04027e72d72be36c,course_description
AI컴퓨팅학과,aic,CS50605,사물인터넷 데이터 사이언스,대학원 과정 (Graduate),Elective,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0031__course_001,2026-05-26T13:24:53.541543+00:00,CS50605,4b27dc53a6f49d73,course_description
AI컴퓨팅학과,aic,CS50705,인공지능 윤리,대학원 과정 (Graduate),Elective,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0032__course_001,2026-05-26T13:24:53.541543+00:00,CS50705,ca7f28c506501173,course_description
AX학과,ax,AX20001,"AI를 위한 확률, 통계 및 최적화",데이터콘텐츠AX,전공필수,"Course Name: AI를 위한 확률, 통계 및 최적화",https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0001,2026-05-26T13:29:07.575376+00:00,AX20001,f52bdcf89d04b915,
AX학과,ax,AX20002,AI모델 및 알고리즘의 이해,데이터콘텐츠AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0002,2026-05-26T13:29:07.575376+00:00,AX20002,19d7279bdcde7ea4,course_description
AX학과,ax,AX30001,AI 시스템 설계 및 플랫폼 구현,데이터콘텐츠AX,전공필수,Course Name: AI 시스템 설계 및 플랫폼 구현,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0003,2026-05-26T13:29:07.575376+00:00,AX30001,55348b5bceb75740,
AX학과,ax,FX20001,AI 철학: 윤리와 법,데이터콘텐츠AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0004,2026-05-26T13:29:07.575376+00:00,FX20001,6c0e5adeb8dd882e,course_description
AX학과,ax,AX40001,AX 리빙랩 I,데이터콘텐츠AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0005,2026-05-26T13:29:07.575376+00:00,AX40001,0e5284031dc15692,course_description
AX학과,ax,AX40002,AX 리빙랩 II,데이터콘텐츠AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0006,2026-05-26T13:29:07.575376+00:00,AX40002,4baf1d9295cfcc95,course_description
AX학과,ax,IE.20041,공학통계 I,데이터콘텐츠AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0007,2026-05-26T13:29:07.575376+00:00,IE20041,b23fd8d0aad3e934,course_description
AX학과,ax,IE.20042,데이터 구조 및 분석,데이터콘텐츠AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0008,2026-05-26T13:29:07.575376+00:00,IE20042,48184b05a20c8203,course_description
AX학과,ax,IE.20042,공학통계 II,데이터콘텐츠AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0009,2026-05-26T13:29:07.575376+00:00,IE20042,ecc9ac71d0de20c7,course_description
AX학과,ax,IE.30043,통계적 기계학습,데이터콘텐츠AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0010,2026-05-26T13:29:07.575376+00:00,IE30043,50dca7954c7293a3,course_description
AX학과,ax,ID.30011,소프트웨어프로토타이핑,데이터콘텐츠AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0011,2026-05-26T13:29:07.575376+00:00,ID30011,5c49d8de9cadb6aa,course_description
AX학과,ax,IE.40037,데이터 기반 의사결정 및 제어 방법론,데이터콘텐츠AX,전공선택,Course Name: 데이터 기반 의사결정 및 제어 방법론,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0012,2026-05-26T13:29:07.575376+00:00,IE40037,03fa2f3a940b940c,
AX학과,ax,AX20001,"AI를 위한 확률, 통계 및 최적화",바이오소재AX,전공필수,"Course Name: AI를 위한 확률, 통계 및 최적화",https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0013,2026-05-26T13:29:07.575376+00:00,AX20001,5c2bbf13bf8e13cf,
AX학과,ax,AX20002,AI모델 및 알고리즘의 이해,바이오소재AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0014,2026-05-26T13:29:07.575376+00:00,AX20002,81148397351ad1ce,course_description
AX학과,ax,AX30001,AI 시스템 설계 및 플랫폼 구현,바이오소재AX,전공필수,Course Name: AI 시스템 설계 및 플랫폼 구현,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0015,2026-05-26T13:29:07.575376+00:00,AX30001,faa14bbcb9924372,
AX학과,ax,FX20001,AI 철학: 윤리와 법,바이오소재AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0016,2026-05-26T13:29:07.575376+00:00,FX20001,cfa782ed65669e75,course_description
AX학과,ax,AX40001,AX 리빙랩 I,바이오소재AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0017,2026-05-26T13:29:07.575376+00:00,AX40001,777d1f52c77c2317,course_description
AX학과,ax,AX40002,AX 리빙랩 II,바이오소재AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0018,2026-05-26T13:29:07.575376+00:00,AX40002,b900160260998a44,course_description
AX학과,ax,CBE.20006,생화공 수치계산법,바이오소재AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0019,2026-05-26T13:29:07.575376+00:00,CBE20006,80be10b1fd9684ff,course_description
AX학과,ax,CBE.30041,공정모사와 제어,바이오소재AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0020,2026-05-26T13:29:07.575376+00:00,CBE30041,995dc136e7356efc,course_description
AX학과,ax,CBE.49900,생명화학공학특강: AI를 이용한 생화공 문제 해결,바이오소재AX,전공선택,Course Name: 생명화학공학특강: AI를 이용한 생화공 문제 해결,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0021,2026-05-26T13:29:07.575376+00:00,CBE49900,df8ca9cd09aa60eb,
AX학과,ax,CBE.30063,대사공학 및 합성생물학 입문,바이오소재AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0022,2026-05-26T13:29:07.575376+00:00,CBE30063,1ce25da8e137eb9c,course_description
AX학과,ax,MS.49900,신소재특강: 전산재료과학개론,바이오소재AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0023,2026-05-26T13:29:07.575376+00:00,MS49900,1f39532c3e74e7b7,course_description
AX학과,ax,CBE.40064,생명공학을 위한 빅데이터 분석 및 기계학습,바이오소재AX,전공선택,Course Name: 생명공학을 위한 빅데이터 분석 및 기계학습,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0024,2026-05-26T13:29:07.575376+00:00,CBE40064,5777ad9f9564d4a4,
AX학과,ax,AX20001,"AI를 위한 확률, 통계 및 최적화",생명과학AX,전공필수,"Course Name: AI를 위한 확률, 통계 및 최적화",https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0025,2026-05-26T13:29:07.575376+00:00,AX20001,f7cb92d5f6138665,
AX학과,ax,AX20002,AI모델 및 알고리즘의 이해,생명과학AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0026,2026-05-26T13:29:07.575376+00:00,AX20002,d0611433f4f75072,course_description
AX학과,ax,AX30001,AI 시스템 설계 및 플랫폼 구현,생명과학AX,전공필수,Course Name: AI 시스템 설계 및 플랫폼 구현,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0027,2026-05-26T13:29:07.575376+00:00,AX30001,07bc1c903f83bb2a,
AX학과,ax,FX20001,AI 철학: 윤리와 법,생명과학AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0028,2026-05-26T13:29:07.575376+00:00,FX20001,aa2ae67dc7236b86,course_description
AX학과,ax,AX40001,AX 리빙랩 I,생명과학AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0029,2026-05-26T13:29:07.575376+00:00,AX40001,9e7a1be34d3cb5cb,course_description
AX학과,ax,AX40002,AX 리빙랩 II,생명과학AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0030,2026-05-26T13:29:07.575376+00:00,AX40002,9b40c57486202299,course_description
AX학과,ax,BS.20005,생화학,생명과학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0031,2026-05-26T13:29:07.575376+00:00,BS20005,a66829b215e52a50,course_description
AX학과,ax,BS.30057,신경생물학 I,생명과학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0032,2026-05-26T13:29:07.575376+00:00,BS30057,87e1617017ab6019,course_description
AX학과,ax,BS.40050,신경생물학 II,생명과학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0033,2026-05-26T13:29:07.575376+00:00,BS40050,7ccb36fad742e66d,course_description
AX학과,ax,BS.40015,유전체학,생명과학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0034,2026-05-26T13:29:07.575376+00:00,BS40015,4157337758b600ba,course_description
AX학과,ax,BS.50012,생물통계학,생명과학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0035,2026-05-26T13:29:07.575376+00:00,BS50012,9386282287076346,course_description
AX학과,ax,BS.50043,고급신경생물학,생명과학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0036,2026-05-26T13:29:07.575376+00:00,BS50043,e1e047e14f9999b1,course_description
AX학과,ax,CH.40015,인공지능 화학,생명과학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0037,2026-05-26T13:29:07.575376+00:00,CH40015,8053f107d34ea0c5,course_description
AX학과,ax,AX20001,"AI를 위한 확률, 통계 및 최적화",물리제조AX,전공필수,"Course Name: AI를 위한 확률, 통계 및 최적화",https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0038,2026-05-26T13:29:07.575376+00:00,AX20001,17b6466f4bafca69,
AX학과,ax,AX20002,AI모델 및 알고리즘의 이해,물리제조AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0039,2026-05-26T13:29:07.575376+00:00,AX20002,31f794251c4de0ef,course_description
AX학과,ax,AX30001,AI 시스템 설계 및 플랫폼 구현,물리제조AX,전공필수,Course Name: AI 시스템 설계 및 플랫폼 구현,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0040,2026-05-26T13:29:07.575376+00:00,AX30001,0bee68db8207c3aa,
AX학과,ax,FX20001,AI 철학: 윤리와 법,물리제조AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0041,2026-05-26T13:29:07.575376+00:00,FX20001,ac968611db710133,course_description
AX학과,ax,AX40001,AX 리빙랩 I,물리제조AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0042,2026-05-26T13:29:07.575376+00:00,AX40001,cb958ca1f1caa8e8,course_description
AX학과,ax,AX40002,AX 리빙랩 II,물리제조AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0043,2026-05-26T13:29:07.575376+00:00,AX40002,f16fc9bf75f2bee3,course_description
AX학과,ax,IE.20051,제조 프로세스 혁신,물리제조AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0044,2026-05-26T13:29:07.575376+00:00,IE20051,12d6efdbc8f8d18b,course_description
AX학과,ax,IE.20021,생산관리 I,물리제조AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0045,2026-05-26T13:29:07.575376+00:00,IE20021,730484c06ba46671,course_description
AX학과,ax,ME.20003,메카트로닉스 시스템 설계,물리제조AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0046,2026-05-26T13:29:07.575376+00:00,ME20003,1ca3b5e3a93dc6ff,course_description
AX학과,ax,ME.30040,공학 설계,물리제조AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0047,2026-05-26T13:29:07.575376+00:00,ME30040,f54f7e0d5a0f34bd,course_description
AX학과,ax,IE.30031,OR: 최적화,물리제조AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0048,2026-05-26T13:29:07.575376+00:00,IE30031,64f79a8dfa01cd4e,course_description
AX학과,ax,ME.30061,시스템 모델링 제어,물리제조AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0049,2026-05-26T13:29:07.575376+00:00,ME30061,0bfa80d90a12ad61,course_description
AX학과,ax,ME.40062,자동제어,물리제조AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0050,2026-05-26T13:29:07.575376+00:00,ME40062,6f26cf890b6334f1,course_description
AX학과,ax,ME.40059,시각지능개론,물리제조AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0051,2026-05-26T13:29:07.575376+00:00,ME40059,29ecf236f4e0e21a,course_description
AX학과,ax,ME.40053,로봇공학 개론,물리제조AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0052,2026-05-26T13:29:07.575376+00:00,ME40053,494ab1a5e9806450,course_description
AX학과,ax,AX20001,"AI를 위한 확률, 통계 및 최적화",지속가능성AX,전공필수,"Course Name: AI를 위한 확률, 통계 및 최적화",https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0053,2026-05-26T13:29:07.575376+00:00,AX20001,f23baf0fc432f8d5,
AX학과,ax,AX20002,AI모델 및 알고리즘의 이해,지속가능성AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0054,2026-05-26T13:29:07.575376+00:00,AX20002,00d10bb6b96a6981,course_description
AX학과,ax,AX30001,AI 시스템 설계 및 플랫폼 구현,지속가능성AX,전공필수,Course Name: AI 시스템 설계 및 플랫폼 구현,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0055,2026-05-26T13:29:07.575376+00:00,AX30001,a4a04e2186820b47,
AX학과,ax,FX20001,AI 철학: 윤리와 법,지속가능성AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0056,2026-05-26T13:29:07.575376+00:00,FX20001,f27aa4a6f9f718f7,course_description
AX학과,ax,AX40001,AX 리빙랩 I,지속가능성AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0057,2026-05-26T13:29:07.575376+00:00,AX40001,769ceeb490deb5d4,course_description
AX학과,ax,AX40002,AX 리빙랩 II,지속가능성AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0058,2026-05-26T13:29:07.575376+00:00,AX40002,faca0e90a8677931,course_description
AX학과,ax,CE.20050,스마트시티와 디지털 인프라스트럭쳐 개론,지속가능성AX,전공선택,Course Name: 스마트시티와 디지털 인프라스트럭쳐 개론,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0059,2026-05-26T13:29:07.575376+00:00,CE20050,58616d2225644273,
AX학과,ax,CE.20053,사회기반시설물을 위한 센싱기술 개론,지속가능성AX,전공선택,Course Name: 사회기반시설물을 위한 센싱기술 개론,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0060,2026-05-26T13:29:07.575376+00:00,CE20053,3a766f4b2d614f18,
AX학과,ax,CE.20054,환경 과학 및 공학개론,지속가능성AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0061,2026-05-26T13:29:07.575376+00:00,CE20054,7e6022c30901a7ea,course_description
AX학과,ax,CE.20040,도시건축학개론,지속가능성AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0062,2026-05-26T13:29:07.575376+00:00,CE20040,8201ed9fb757d495,course_description
AX학과,ax,CE.49903,건설 및 환경공학 특강 <기후 시스템 과학과 완화 및 적응 방안>,지속가능성AX,전공선택,Course Name: 건설 및 환경공학 특강 <기후 시스템 과학과 완화 및 적응 방안>,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0063,2026-05-26T13:29:07.575376+00:00,CE49903,0dde645a2d8697ee,
AX학과,ax,CE.40076,인공지능과 스마트기술을 이용한 사회기반구조물 및 환경 설계,지속가능성AX,전공선택,Course Name: 인공지능과 스마트기술을 이용한 사회기반구조물 및 환경 설계,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0064,2026-05-26T13:29:07.575376+00:00,CE40076,275b6e158343723a,
